id,title,company,sector,location,stipend,duration,datePosted,startDate,description,responsibilities,requirements,skills,perks,numberOfOpenings,type,deadline
659f91c6-9d45-45c7-aed0-848503bbbb2c,Data Annotation,Xsaras,Technology,"[""Bangalore"", ""560001""]","9,000",3,21-09-2025,Immediate,The Data Annotation Intern will be responsible for labeling and annotating data for machine learning models.,"Accurately label images, text, and other data according to project guidelines; Ensure high-quality and consistent annotations; Work with annotation tools and software; Collaborate with the data science team to support their model training needs.",High attention to detail and a focus on quality; Ability to perform repetitive tasks accurately; Good computer skills; An interest in artificial intelligence and machine learning.,"['Data Annotation', 'Attention to Detail', 'Data Quality']",Internship Certificate; Letter of recommendation; Informal dress code,2,hybrid,21-10-2025
65b98321-ec80-4a9f-98ed-92d6c71af099,Web Development,Vedic Wellness University,Healthcare,"[""Bangalore"", ""560001""]","3,000",2,21-09-2025,Immediate,The Web Development Intern will help manage and update our university's website using WordPress.,Update and maintain content and pages on our WordPress website; Assist with website design changes and improvements; Troubleshoot and resolve basic technical issues; Learn about web management for an educational institution.,"Strong experience with WordPress; A good understanding of web fundamentals (HTML, CSS); A detail-oriented and proactive approach; Good communication skills.","['WordPress', 'Web Management', 'HTML', 'CSS']",Internship Certificate; Letter of recommendation; Flexible work hours; Informal dress code,1,onsite,21-10-2025
667753b2-d709-48ed-89a5-bffab3da6cfc,Customer Service,India Manpower Solutions,Other,"[""Bangalore"", ""560001""]","12,000",3,21-09-2025,Immediate,"The Customer Service Intern will provide support to a diverse, multilingual customer base.","Handle customer inquiries via phone and email in multiple languages (English, Hindi, Kannada, Tamil, Bengali); Provide information and resolve issues effectively; Maintain a high level of professionalism and customer satisfaction; Document customer interactions accurately.","Excellent spoken and written proficiency in English and at least two other regional languages (Hindi, Kannada, Tamil, Bengali); Strong communication and problem-solving skills; A patient and empathetic attitude; Previous customer service experience is a plus.","['Bengali Proficiency (Spoken)', 'English Proficiency (Spoken)', 'English Proficiency (Written)', 'Hindi Proficiency (Spoken)', 'Hindi Proficiency (Written)', 'Tamil Proficiency (Spoken)', 'Tamil Proficiency (Written)', 'Kannada Proficiency (Spoken)', 'Kannada Proficiency (Written)', 'Bengali Proficiency (Written)']",Internship Certificate; Informal dress code; Multilingual work environment,5,hybrid,21-10-2025
667adfb6-e0d3-4270-b861-5ca2b122470a,Digital Marketing,Webi7 Digital Media,Technology,"[""Bangalore"", ""560001""]","5,000",3,21-09-2025,Immediate,The Digital Marketing Intern will support various online marketing strategies to enhance our digital presence.,Assist with search engine optimization (SEO) and content marketing efforts; Help manage social media accounts and campaigns; Analyze website traffic and campaign performance data; Support the creation of digital marketing reports.,"Basic knowledge of digital marketing, including SEO and social media; Strong analytical skills and familiarity with analytics tools; Excellent written communication skills; Eagerness to learn new marketing techniques.","['Digital Marketing', 'SEO', 'Social Media Marketing', 'Content Strategy']",Internship Certificate; Letter of recommendation; Informal dress code; Free snacks & beverages,1,remote,21-10-2025
67b6a0fe-b22b-49e3-8a34-f871eeef3134,Business Development (Sales),Linkart E-Commerce Private Limited,Technology,"[""Delhi"", ""110001""]","4,000",3,21-09-2025,Immediate,The Business Development (Sales) Intern will support the growth of our e-commerce platform by acquiring new sellers and partners.,Identify and reach out to potential sellers and partners; Explain the benefits of our platform and onboard new users; Assist with creating sales and marketing materials; Maintain relationships with existing partners.,Strong communication and interpersonal skills; An interest in e-commerce and sales; A proactive and self-motivated attitude; Ability to work in a team-oriented environment.,"['Sales', 'E-commerce', 'Lead Generation']",Internship Certificate; Letter of recommendation; Flexible work hours; Informal dress code,2,onsite,21-10-2025
6800b3a2-368e-4315-be75-6a7f35a11019,Full Stack Development,Paskon (India) Private Limited,Manufacturing,"[""Bangalore"", ""560001""]","8,000",3,21-09-2025,Immediate,The Full Stack Development Intern will contribute to the development of our web applications.,"Work on both front-end and back-end development tasks; Collaborate with the team to design, build, and test new features; Write clean and maintainable code; Participate in our agile development process.",A solid foundation in web development principles; Experience with a programming language and a web framework; A portfolio of projects is a plus; Eagerness to learn and grow as a full-stack developer.,"['Full Stack Development', 'Web Applications', 'Agile Methodology']",Internship with job offer; Letter of recommendation; 5 days a week,1,onsite,21-10-2025
688ef2bd-f7f1-496a-bc14-94da35091c96,Social Media Marketing,Azanisport,Other,"[""Bangalore"", ""560001""]","10,000",2,21-09-2025,Immediate,The Social Media Marketing Intern will manage and grow the online presence of our sports brand.,"Develop and implement a social media content strategy; Create engaging posts, stories, and campaigns to connect with sports enthusiasts; Monitor social media channels and interact with our community; Analyze performance and report on key metrics.",A passion for sports and social media; Strong content creation and communication skills; A creative and strategic thinker; Experience with social media management tools.,"['Social Media Marketing', 'Content Strategy', 'Community Management']",Internship Certificate; Letter of recommendation,1,hybrid,21-10-2025
697b3de8-f6cd-4b22-8323-28ab7d10f69e,Marketing,Admissions Abroad,Education,"[""Chennai"", ""600001""]","7,000",6,21-09-2025,Immediate,The Marketing Intern will help promote our study abroad consultancy services to students.,"Assist with digital and offline marketing campaigns to attract students; Create content for social media, blogs, and presentations; Help organize and promote educational fairs and events; Counsel students on study abroad options.",A strong interest in marketing and international education; Excellent communication and interpersonal skills; A creative and proactive marketer; A job offer is available for strong performers.,"['Marketing', 'Student Counseling', 'Event Management']",Internship with job offer; Certificate; Letter of recommendation; Flexible work hours; Informal dress code,2,remote,21-10-2025
699247f2-d94f-41e9-9bec-a0a0a2af777a,Graphic Design,RR Lifestyles,Design,"[""Bangalore"", ""560001""]","6,000",6,21-09-2025,Immediate,"The Graphic Design Intern will create a variety of visual content for our lifestyle brand, with a job offer possibility.","Design graphics for digital and print using Adobe Photoshop, CorelDRAW, and Illustrator; Ensure all designs are on-brand and visually compelling; Write basic copy for designs with good written English; Collaborate with the marketing and design teams.","Proficiency in Adobe Photoshop, CorelDRAW, and Adobe Illustrator; Good written English skills; A creative portfolio showcasing your design abilities; A collaborative team player with a passion for fashion.","['Adobe Photoshop', 'CorelDRAW', 'Adobe Illustrator', 'English Proficiency (Written)']",Internship with job offer; Certificate,1,hybrid,21-10-2025
69e12ad9-cee8-4890-986f-4f4c31418866,Python Web Application,TesQuirel Solutions Private Limited,Technology,"[""Bangalore"", ""560001""]","8,000",6,21-09-2025,Immediate,The Python Web Application Intern will work on developing web solutions using Python and the Flask framework.,Build and maintain web applications using Python and Flask; Implement algorithms and data structures for application logic; Assist with backend development and database integration; Participate in code reviews and team meetings.,"Proficiency in Python, algorithms, and data structures; Experience with the Flask framework is a plus; Strong problem-solving and analytical skills; Eagerness to learn new technologies.","['Python', 'Algorithms', 'Data Structures', 'Flask']",Internship Certificate; Letter of recommendation; Informal dress code; Free snacks & beverages,2,remote,21-10-2025
6b24077b-8424-4c46-8561-3d88047168d0,Test Automation Engineering,Interview Cracker,Education,"[""Bangalore"", ""560001""]","20,000",6,21-09-2025,Immediate,The Test Automation Engineering Intern will help us build and maintain our automated testing frameworks.,"Develop and execute automated test scripts for our web and mobile applications; Identify, record, and track bugs thoroughly; Collaborate with developers to ensure product quality; Learn and apply best practices in test automation.","A strong interest in software quality assurance and test automation; Basic programming or scripting knowledge (e.g., Python, Java); An analytical and detail-oriented mindset; Eagerness to learn automation tools like Selenium or Appium.","['Test Automation', 'Quality Assurance', 'Scripting']",Internship Certificate; Flexible work hours; Competitive stipend,1,onsite,21-10-2025
6b73f193-0c7d-4745-bf42-692cd12c6094,Human Resources (HR),Adjetter Media Network Private Limited,Technology,"[""Bangalore"", ""560001""]","7,000",2,21-09-2025,Immediate,The Human Resources (HR) Intern will focus on recruitment for our media network.,"Drive the end-to-end recruitment process for various roles; Source candidates through job portals, social media, and other channels; Screen resumes and conduct initial interviews; Coordinate with hiring managers to schedule further rounds.","Experience or a strong interest in recruitment; Excellent communication and interpersonal skills; A proactive and organized approach; Ability to work in a fast-paced, 5-day-a-week environment.","['Recruitment', 'Sourcing', 'Interviewing']",Internship Certificate; Informal dress code; 5 days a week,1,remote,21-10-2025
6bf1b458-f500-4b8c-a455-f1babfd93ae6,Project Coordination,Ourlybee Pvt Ltd.,Technology,"[""Bangalore"", ""560001""]","3,000",3,21-09-2025,Immediate,The Project Coordination Intern will assist in managing and organizing our projects.,"Support project managers with planning, scheduling, and tracking tasks; Use MS-Office to create project documentation and reports; Help coordinate communication between team members and clients; Ensure projects are running smoothly and on time.",Proficiency in MS-Office; Strong organizational and time-management skills; Good communication and teamwork abilities; A detail-oriented and proactive approach to coordination.,"['MS-Office', 'Project Coordination', 'Task Management']",Internship Certificate; Letter of recommendation; Flexible work hours,1,hybrid,21-10-2025
6c837902-457f-4448-a664-e82dc29c6256,Big Data & Full Stack Software Development,Tercept Incorporation,Technology,"[""Bangalore"", ""560001""]","15,000",3,21-09-2025,Immediate,"The Full Stack & Big Data Intern will work with a diverse tech stack including Java, Python, and JavaScript.","Develop full-stack applications and work on big data pipelines; Write code in Java, JavaScript, Python, and Node.js; Collaborate with a team of experienced engineers on complex problems; A job offer is available for high-performing interns.","Strong programming skills in Java, JavaScript, Python, and Node.js; An interest in both full-stack development and big data; A highly analytical and versatile problem-solver; A passion for learning new technologies.","['Java', 'JavaScript', 'Python', 'Node.js', 'Full Stack', 'Big Data']",Internship with job offer; Certificate; Letter of recommendation; Informal dress code; Free snacks & beverages,1,remote,21-10-2025
6cf86249-c667-4316-8f21-d8fa90ad175d,Research And Development (Grey Water Treatment),Intellicool Solutions Private Limited,Sustainability,"[""Bangalore"", ""560001""]","10,000",6,21-09-2025,Immediate,The R&D Intern will contribute to innovative projects in grey water treatment and sustainable solutions.,Assist with laboratory experiments and data collection for R&D projects; Conduct literature reviews on water treatment technologies; Help analyze and interpret research findings; Support the development of new prototypes and solutions.,"Background in Environmental Science, Chemistry, or a related field; A strong interest in research and sustainable technology; Good analytical and laboratory skills; Ability to work independently on research tasks.","['Research', 'Data Analysis', 'Water Treatment']",Internship Certificate; Letter of recommendation; Flexible work hours; Informal dress code,1,hybrid,21-10-2025
6d0fc4d8-6dbd-4a4b-91ee-266d27f85d29,Marketing,GoAbrigo Hospitalities,Other,"[""Bangalore"", ""560001""]","10,000",4,21-09-2025,Immediate,The Marketing Intern will support our hospitality brand through social media marketing.,"Develop and execute social media marketing campaigns, with a focus on Facebook; Create engaging content to promote our properties and services; Interact with our online community and manage our social media presence; Analyze campaign performance and suggest improvements.",A strong understanding of social media marketing and Facebook marketing; Good content creation and communication skills; A creative and proactive marketer; An interest in the hospitality industry.,"['Social Media Marketing', 'Facebook Marketing', 'Content Creation']",Internship Certificate; Flexible work hours,1,hybrid,21-10-2025
6d5d36fc-3e53-4159-87f6-ec3db4ceb3cc,Social Media Marketing,Comezzo,Technology,"[""Bangalore"", ""560001""]","10,000",3,21-09-2025,Immediate,The Social Media Marketing Intern will assist with our digital marketing efforts.,Develop and implement social media strategies to increase brand awareness and engagement; Create and schedule content for various social media platforms; Monitor and analyze social media performance; Stay up-to-date with the latest digital marketing trends.,A good understanding of digital marketing and social media platforms; Strong writing and content creation skills; A creative and proactive approach; Eager to learn and contribute to our marketing team.,"['Digital Marketing', 'Social Media Marketing', 'Content Strategy']",Internship Certificate,1,hybrid,21-10-2025
6e15416c-6130-4f34-90ce-68e416ab8ca8,Business Development (Sales),CoLLearn Education,Education,"[""Bangalore"", ""560001""]","10,000",3,21-09-2025,Immediate,The Business Development (Sales) Intern will drive student enrollments for our collaborative learning platform.,Reach out to prospective students and institutions to promote CoLLearn; Conduct online demos and counseling sessions; Follow up with leads to achieve admission targets; Build a strong sales pipeline.,A passion for sales and educational technology; Excellent communication and presentation skills; A self-motivated and results-driven attitude; An empathetic and persuasive personality.,"['Sales', 'EdTech', 'Lead Generation']",Internship Certificate; Letter of recommendation,3,remote,21-10-2025
6ecf9fb5-5a16-4e36-9712-cc8d78210a20,Business Development (Sales),CollegeDoors.com,Education,"[""Chandigarh"", ""160001""]","5,000",2,21-09-2025,Immediate,"The Business Development (Sales) Intern will promote our educational services, with incentives and a job offer possibility.",Reach out to students and educational institutions to promote our platform; Follow up on leads and assist with the sales process; Deliver presentations about our services; Work towards achieving sales targets.,A passion for sales and education; Excellent communication and presentation skills; A self-motivated and results-driven attitude; Performance incentives are offered.,"['Sales', 'Lead Generation', 'Educational Sales']",Internship with job offer; Letter of recommendation; Flexible work hours; Performance incentives,3,onsite,21-10-2025
6f33910a-c5c3-4ae4-acaa-2b1fbcd7aba2,Business Development (Sales),Gayathri Design Studio,Design,"[""Bangalore"", ""560001""]","3,000",3,21-09-2025,Immediate,The Business Development (Sales) Intern will focus on expanding our client base and managing sales processes.,"Generate and qualify leads for the design studio; Communicate with potential clients in English, Hindi, and Kannada; Use MS-Excel and Tally for sales tracking and reporting; Assist in creating sales proposals and contracts.","Proficiency in Tally and MS-Excel; Excellent spoken proficiency in English, Hindi, and Kannada; Strong interpersonal and sales skills; A proactive and results-oriented attitude.","['Tally', 'MS-Excel', 'English Proficiency (Spoken)', 'Hindi Proficiency (Spoken)', 'Kannada Proficiency (Spoken)']",Internship Certificate; Free snacks & beverages; Multilingual work environment,1,hybrid,21-10-2025
709d97e5-50fc-4628-a4f1-095d1d380d83,Graphic Design,Zebo.ai,Technology,"[""Bangalore"", ""560001""]","9,000",3,21-09-2025,Immediate,"The Graphic Design Intern will work on a wide range of creative tasks, including UI/UX, video, and creative writing.","Design user interfaces (UI/UX) and marketing graphics using Photoshop, Illustrator, and Adobe XD; Create and edit videos with Premiere Pro and After Effects; Write creative copy for designs and marketing campaigns; A job offer is available for versatile and talented interns.","A broad creative skill set, including graphic design, UI/UX, video editing, and creative writing; Expertise in Adobe Creative Suite (Photoshop, Illustrator, Premiere Pro, After Effects, XD); A strong portfolio is required; A passionate and collaborative creator.","['Adobe Photoshop', 'Adobe Illustrator', 'Adobe Premiere Pro', 'Creative Writing', 'User Interface (UI) Development', 'UI & UX Design', 'Adobe After Effects', 'Adobe XD']",Internship with job offer; Certificate; Letter of recommendation; Flexible work hours; Informal dress code; Free snacks & beverages,1,hybrid,21-10-2025
70b4c629-6493-4e86-982b-f4fb355f0816,Flutter Application Development (Full Stack),Sidangel Fund,Finance,"[""Delhi"", ""110001""]","20,000",6,21-09-2025,Immediate,The Full Stack Flutter Intern will develop cross-platform applications with a focus on both front-end and back-end.,Develop mobile applications using Flutter for both iOS and Android; Build backend services and APIs using Java and JavaScript; Collaborate with the team on application architecture and design; Write and maintain high-quality code.,"Strong experience in Flutter, Java, and JavaScript; A portfolio of full-stack or mobile application projects; A solid understanding of software development principles; Ability to work independently and in a team.","['Java', 'JavaScript', 'Flutter', 'Full Stack Development']",Internship with job offer; Certificate; Letter of recommendation; Competitive stipend,1,hybrid,21-10-2025
71d5fe0c-6451-41ae-afc4-e0c0bbe10b66,Human Resources (HR),GT Informatics,Technology,"[""Bangalore"", ""560001""]","10,000",3,21-09-2025,Immediate,The Human Resources (HR) Intern will support various HR functions in a technology company.,"Assist with the recruitment process, including screening resumes and scheduling interviews; Help with employee onboarding and documentation; Support HR administrative tasks using MS-Office; Contribute to HR projects and initiatives.",Proficiency in MS-Office; Strong communication and interpersonal skills; An interest in a career in Human Resources; Excellent organizational abilities and attention to detail.,"['MS-Office', 'Recruitment Support', 'HR Administration']",Internship with job offer; Certificate; Letter of recommendation,1,hybrid,21-10-2025
722f05ca-58e0-4391-b1ed-e46706c6ce45,Social Media Marketing,Inovexic,Technology,"[""Bangalore"", ""560001""]","8,000",3,21-09-2025,Immediate,The Social Media Marketing Intern will focus on paid advertising and copywriting for our tech company.,"Manage and optimize Search Engine Marketing (SEM) and Facebook Marketing campaigns; Write persuasive and engaging copy for ads and social media posts; Analyze campaign performance and make data-driven decisions; Work in a collaborative, 5-day-a-week environment.","Strong skills in SEM, Facebook Marketing, and copywriting; An analytical mindset with a focus on performance marketing; Excellent writing skills; A proactive and results-driven marketer.","['Search Engine Marketing (SEM)', 'Facebook Marketing', 'Copywriting', 'Paid Advertising']",Internship Certificate; Letter of recommendation; Flexible work hours; Informal dress code; 5 days a week,1,hybrid,21-10-2025
72300f8f-ef44-4938-8c24-1c1c59ec451e,Electrical Engineering,HomeInspeKtor,Manufacturing,"[""Bangalore"", ""560001""]","6,000",6,21-09-2025,Immediate,The Electrical Engineering Intern will assist with electrical inspections and assessments of properties.,Accompany senior engineers on site visits for electrical inspections; Help identify and document electrical issues and safety hazards; Assist in preparing detailed inspection reports with excellent English; A job offer is available for successful interns.,Pursuing a degree in Electrical Engineering; A strong interest in electrical systems and safety; Good observational and analytical skills; Excellent spoken and written English for client and report communication.,"['English Proficiency (Spoken)', 'English Proficiency (Written)', 'Electrical Engineering', 'Site Inspection']",Internship with job offer; Certificate; Letter of recommendation,1,hybrid,21-10-2025
725c7a8b-a91c-4778-b6c2-83aa43808625,Social Media Marketing,SUN Mobility,Sustainability,"[""Bangalore"", ""560001""]","15,000",6,21-09-2025,Immediate,The Social Media Marketing Intern will help promote our sustainable urban mobility solutions.,Develop and manage content for our social media channels; Assist in creating and implementing social media campaigns; Monitor online conversations and engage with our community; Track and analyze social media performance.,A passion for social media and sustainable technology; Strong writing and content creation skills; Creative and proactive; Flexible work hours are available.,"['Social Media Marketing', 'Content Creation', 'Sustainable Technology']",Internship Certificate; Flexible work hours; Work in the EV sector,1,hybrid,21-10-2025
736a7628-aae0-491d-8e0e-ad011d5cad1e,Content Writing,Sorted Works Inc,Technology,"[""Bangalore"", ""560001""]","10,000",6,21-09-2025,Immediate,"The Content Writing Intern will focus on creating compelling copy for our brand and products, with incentives offered.","Write clear, concise, and persuasive copy for our website, ads, and marketing materials; Collaborate with the marketing team to develop brand messaging and tone; Edit and proofread content to ensure it is error-free; Research industry trends to create relevant and engaging content.",Excellent copywriting skills with a strong portfolio; Ability to write in a variety of tones and styles; A keen understanding of marketing and consumer psychology; Detail-oriented with strong proofreading skills.,"['Copywriting', 'Content Strategy', 'Marketing']",Internship with job offer; Certificate; Letter of recommendation; Performance incentives,1,onsite,21-10-2025
73a6d75f-2e40-4670-b9d6-afd7430ae2b3,Operations (Fashion Design),Digital Madhyam,Design,"[""Bangalore"", ""560001""]","5,000",3,21-09-2025,Immediate,The Operations Intern will support the operational side of our fashion design business.,"Assist with the day-to-day operations of the design studio; Use MS-Office and MS-Excel to manage orders, inventory, and production schedules; Support the fashion design and styling teams with administrative tasks; Coordinate with suppliers and vendors.",A background in Fashion Designing or Fashion Styling; Proficiency in MS-Office and MS-Excel; Strong organizational and multitasking skills; An interest in the business and operational side of fashion.,"['MS-Office', 'Fashion Designing', 'MS-Excel', 'Fashion Styling', 'Operations']",Internship Certificate; Experience in a fashion startup,1,onsite,21-10-2025
73c07c3f-efdd-4315-a1b3-a650eee3ec35,QIS,SUN Mobility,Sustainability,"[""Bangalore"", ""560001""]","15,000",6,21-09-2025,Immediate,The QIS (Quality Information Systems) Intern will support our quality management processes in the sustainable mobility sector.,Assist in managing and analyzing data related to product quality; Help maintain and improve our Quality Information Systems; Support the quality assurance team with documentation and reporting; Contribute to projects aimed at improving product and process quality.,A strong analytical mindset with an interest in quality management; Good data handling skills (experience with Excel or other tools is a plus); A detail-oriented and systematic approach; Passion for sustainability and electric vehicles.,"['Quality Management', 'Data Analysis', 'Information Systems']",Internship Certificate; Flexible work hours; Informal dress code; Work in the EV industry,1,remote,21-10-2025
73cd0471-277d-4ca9-919b-1050678aed66,Business Development (Sales),Factech Automation Solutions Private Limited,Technology,"[""Delhi"", ""110001""]","2,000",3,21-09-2025,Immediate,"The Business Development (Sales) Intern will promote our automation solutions, with performance incentives.",Identify and contact potential clients for our automation products and services; Assist with product demos and sales presentations; Follow up with leads and help close deals; This role is incentive-driven to reward sales success.,A strong interest in technology and sales; Good communication and interpersonal skills; A proactive and goal-oriented mindset; Eager to learn about the automation industry.,"['Sales', 'Lead Generation', 'Automation Technology']",Internship Certificate; Letter of recommendation; Performance incentives,2,hybrid,21-10-2025
74a9ef50-dc50-43a9-8f9d-8a0390e4d5a0,Graphic Design,Pinaacle Technologies Private Limited,Technology,"[""Bangalore"", ""560001""]","7,500",6,21-09-2025,Immediate,The Graphic Design Intern will create professional visual content for our technology company.,Design graphics and marketing collateral using Adobe Illustrator and Creative Suite; Collaborate with the marketing and product teams on visual requirements; Ensure all designs adhere to brand guidelines; Prepare assets for both digital and print use.,Strong proficiency in Adobe Illustrator and Adobe Creative Suite; A portfolio showcasing clean and professional design work; A detail-oriented and collaborative designer; An interest in technology and corporate branding.,"['Adobe Illustrator', 'Adobe Creative Suite', 'Graphic Design']",Internship Certificate; Letter of recommendation; Informal dress code,1,hybrid,21-10-2025
74be515e-b941-430a-93d8-e6fa867318f4,Business Development (Sales),Solution Buggy Connect Private Limited,Manufacturing,"[""Bangalore"", ""560001""]","6,000",3,21-09-2025,Immediate,The Business Development (Sales) Intern will connect manufacturing experts with businesses on our platform.,Identify and contact potential clients in the manufacturing sector; Onboard new experts and clients to our platform; Assist the sales team in achieving their targets; Learn about the challenges and solutions in the manufacturing industry.,An interest in sales and the manufacturing industry; Excellent communication and interpersonal skills; A proactive and results-oriented attitude; Eager to learn and contribute to a B2B platform.,"['Sales', 'B2B Sales', 'Manufacturing']",Internship Certificate; Experience in a unique B2B marketplace,2,remote,21-10-2025
75943be5-a771-45f0-8748-7aebfce992c7,Business Development (Sales),Homesifyi.com,Technology,"[""Bangalore"", ""560001""]","4,000",3,21-09-2025,Immediate,The Business Development (Sales) Intern will support our sales team with presentations and data management.,Create and update sales presentations using MS-PowerPoint; Manage and analyze sales data in MS-Excel; Assist with lead generation and client outreach; Support the sales team in achieving their targets.,Proficiency in MS-PowerPoint and MS-Excel; Strong communication and organizational skills; An interest in sales and the real estate tech industry; Proactive and detail-oriented.,"['MS-PowerPoint', 'MS-Excel', 'Sales Support']",Internship with job offer; Certificate; Flexible work hours,2,hybrid,21-10-2025
76fa641d-d603-4359-82c7-15c129ba0dcb,Operations,HTH Technolabs Private Limited,Technology,"[""Bangalore"", ""560001""]","8,000",3,21-09-2025,Immediate,The Operations Intern will help manage and streamline our daily business processes with the possibility of a job offer.,Support the operations team with day-to-day tasks and coordination; Assist in process documentation and improvement; Help manage relationships with vendors and partners; Analyze operational data to identify inefficiencies.,Strong organizational and problem-solving skills; Excellent communication abilities; A proactive and detail-oriented mindset; Eagerness to learn about business operations in a tech company.,"['Operations Management', 'Process Improvement', 'Vendor Management']",Internship with job offer; Certificate; Letter of recommendation; Flexible work hours,1,onsite,21-10-2025
789bb9e6-4c4a-4e10-8498-bf8d0e04d066,Web Development,Inovexic,Technology,"[""Bangalore"", ""560001""]","8,000",3,21-09-2025,Immediate,The Web Development Intern will focus on building and maintaining websites using WordPress and HTML.,"Develop and customize websites using WordPress; Write clean and efficient code in HTML; Assist with website updates, maintenance, and troubleshooting; Collaborate with the design and marketing teams.",Strong proficiency in HTML and WordPress development; A good understanding of front-end development principles; A portfolio of WordPress or HTML projects; A collaborative and problem-solving mindset.,"['HTML', 'WordPress', 'Web Development']",Internship Certificate; Letter of recommendation; Flexible work hours; Informal dress code; 5 days a week,1,onsite,21-10-2025
79004fca-39a9-4a67-bae4-99fac34b5bb9,UI/UX Design,Lloyd Harrington Australia Proprietary Limited,Technology,"[""Bangalore"", ""560001""]","7,000",6,21-09-2025,Immediate,The UI/UX Design Intern will be responsible for designing intuitive and engaging user interfaces.,"Create wireframes, mockups, and prototypes using Figma and Adobe XD; Design user interfaces for web and mobile applications; Use Adobe Photoshop for graphic design and asset creation; Implement basic UI elements using HTML.","Proficiency in UI & UX Design, wireframing, and tools like Figma, Adobe XD, and Photoshop; Basic knowledge of HTML; A strong portfolio showcasing your UI/UX design work; A creative and user-centric approach.","['HTML', 'Adobe Photoshop', 'User Interface (UI) Development', 'Wireframing', 'UI & UX Design', 'Adobe XD', 'Figma']",Internship Certificate; Flexible work hours; International company experience,1,remote,21-10-2025
7a23e368-2dd7-4b58-a985-29f0d6b223ad,Supply Chain Management (SCM),ByAndLarge : BAL CORPORATE SERVICES PRIVATE LIMITED,Other,"[""Bangalore"", ""560001""]","6,000",2,21-09-2025,Immediate,The Supply Chain Management (SCM) Intern will assist in managing our logistics and supply chain operations.,Support the planning and coordination of supply chain activities; Assist with inventory management and tracking shipments; Communicate with suppliers and logistics partners; Help analyze data to optimize supply chain processes.,An interest in supply chain management and logistics; Strong organizational and analytical skills; Good communication abilities; A proactive problem-solver.,"['Supply Chain Management', 'Logistics', 'Inventory Control']",Internship with job offer; Certificate; Letter of recommendation; Flexible work hours,1,onsite,21-10-2025
7a64687e-e18e-4688-a5dc-dc4e71cdedd9,Web Development,Inferigence Quotient LLP,Technology,"[""Bangalore"", ""560001""]","15,000",6,21-09-2025,Immediate,"The Web Development Intern will work on building scalable web applications with a modern, cloud-native stack.","Develop front-end interfaces using HTML, CSS, Bootstrap, and ReactJS; Build backend services with Node.js; Gain experience with containerization and orchestration using Kubernetes; Work with Google Cloud Computing for deployment and services.","Strong skills in HTML, CSS, ReactJS, and Node.js; Familiarity with Bootstrap, Kubernetes, and Google Cloud is a plus; A passion for building modern, scalable web applications; A collaborative and problem-solving mindset.","['HTML', 'CSS', 'Bootstrap', 'Node.js', 'ReactJS', 'Kubernetes', 'Google Cloud Computing']",Internship Certificate; Letter of recommendation; Informal dress code; Free snacks & beverages,2,remote,21-10-2025
7a7b8f49-cd08-404d-8d52-2c113dda45ca,Web Development,Ruson Infomedia Private Limited (The Boring News Company),Technology,"[""Bangalore"", ""560001""]","7,500",3,21-09-2025,Immediate,The Web Development Intern will assist in building and maintaining our news platform's website.,Help with front-end and back-end development tasks; Write and debug code under the guidance of senior developers; Assist with website maintenance and updates; Learn about web development for a media company.,"A good foundation in web development (HTML, CSS, JavaScript); Eagerness to learn new technologies and frameworks; A problem-solver with a passion for coding; A portfolio of personal projects is a plus.","['Web Development', 'HTML', 'CSS', 'JavaScript']",Internship Certificate; Letter of recommendation; Flexible work hours; Informal dress code,1,remote,21-10-2025
7a9647b3-0c38-4260-995b-dfa591b7dacd,Business Development (Sales),Brainstorm Consulting,Other,"[""Bangalore"", ""560001""]","10,000",6,21-09-2025,Immediate,The Business Development (Sales) Intern will focus on driving growth for our consulting services.,Identify and research potential new clients and business opportunities; Make outbound calls and send emails to prospects; Support senior consultants in preparing for sales meetings and presentations; Assist in developing and maintaining a sales pipeline.,A strong desire to build a career in sales; Excellent communication and interpersonal skills; A confident and professional demeanor; Goal-oriented and highly motivated.,"['Sales', 'Lead Generation', 'Client Outreach']",Internship Certificate; Hands-on experience in a consulting firm,3,hybrid,21-10-2025
7ad549b2-d30f-4ef2-9ee4-40daef7e6526,Business Development,Cuberootz,Design,"[""Bangalore"", ""560001""]","10,000",3,21-09-2025,Immediate,The Business Development Intern will help grow our client base in the interior design and architecture space.,"Identify and contact potential clients, including architects, builders, and homeowners; Present our products and services effectively; Build and maintain a pipeline of leads; Assist with preparing proposals and quotes.",A strong interest in business development and interior design; Excellent communication and networking skills; A proactive and self-motivated individual; A professional and customer-centric attitude.,"['Business Development', 'Sales', 'Client Relationship']",Internship Certificate; Letter of recommendation; Informal dress code,1,onsite,21-10-2025
7b2155b5-f715-4dea-852c-791a174fd4c1,Content Writing,Lloyd Harrington Australia Proprietary Limited,Technology,"[""Secunderabad"", ""500003""]","7,000",6,21-09-2025,Immediate,The Content Writing Intern will create SEO-optimized content for our digital marketing channels.,"Write creative and engaging content for blogs, articles, and social media; Implement SEO, SEM, and social media marketing best practices; Ensure excellent written English and high-quality content; Collaborate with the marketing team on content strategy.","Strong creative writing skills and excellent written English; Knowledge of social media marketing, SEM, and SEO; A portfolio of your writing is required; A detail-oriented and deadline-driven writer.","['Social Media Marketing', 'Search Engine Marketing (SEM)', 'Search Engine Optimization (SEO)', 'Creative Writing', 'English Proficiency (Written)']",Internship with job offer; Certificate; Letter of recommendation; Flexible work hours,1,onsite,21-10-2025
